stint_id,race_id,driver_code,team,stint,compound,compound_rank,fresh_tyre,start_lap,end_lap,stint_laps,ended_in_pit,ran_to_flag,tyre_life_observed,caution_during_stint
2023_18_TSU_s1,2023_18,TSU,AlphaTauri,1,MEDIUM,MIDDLE,True,1.0,17.0,17.0,True,False,True,False
2023_18_TSU_s2,2023_18,TSU,AlphaTauri,2,HARD,HARDEST,True,18.0,34.0,17.0,True,False,True,False
2023_18_TSU_s3,2023_18,TSU,AlphaTauri,3,MEDIUM,MIDDLE,True,35.0,54.0,20.0,True,False,True,False
2023_18_TSU_s4,2023_18,TSU,AlphaTauri,4,SOFT,SOFTEST,True,55.0,56.0,2.0,False,True,False,True
2023_18_VER_s1,2023_18,VER,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,16.0,16.0,True,False,True,False
2023_18_VER_s2,2023_18,VER,Red Bull Racing,2,MEDIUM,MIDDLE,True,17.0,35.0,19.0,True,False,True,False
2023_18_VER_s3,2023_18,VER,Red Bull Racing,3,HARD,HARDEST,True,36.0,56.0,21.0,False,True,False,False
2023_18_ZHO_s1,2023_18,ZHO,Alfa Romeo,1,MEDIUM,MIDDLE,True,1.0,9.0,9.0,True,False,True,False
2023_18_ZHO_s2,2023_18,ZHO,Alfa Romeo,2,HARD,HARDEST,True,10.0,27.0,18.0,True,False,True,False
2023_18_ZHO_s3,2023_18,ZHO,Alfa Romeo,3,HARD,HARDEST,True,28.0,55.0,28.0,False,True,False,False
2023_19_ALB_s1,2023_19,ALB,Williams,1,HARD,HARDEST,True,1.0,33.0,33.0,True,False,True,True
2023_19_ALB_s2,2023_19,ALB,Williams,2,MEDIUM,MIDDLE,True,34.0,34.0,1.0,True,False,True,True
2023_19_ALB_s3,2023_19,ALB,Williams,3,MEDIUM,MIDDLE,False,35.0,71.0,37.0,False,True,False,True
2023_19_ALO_s1,2023_19,ALO,Aston Martin,1,MEDIUM,MIDDLE,False,1.0,29.0,29.0,True,False,True,True
2023_19_ALO_s2,2023_19,ALO,Aston Martin,2,HARD,HARDEST,False,30.0,34.0,5.0,True,False,True,True
2023_19_ALO_s3,2023_19,ALO,Aston Martin,3,HARD,HARDEST,False,35.0,47.0,13.0,True,False,True,True
2023_19_BOT_s1,2023_19,BOT,Alfa Romeo,1,MEDIUM,MIDDLE,True,1.0,31.0,31.0,True,False,True,True
2023_19_BOT_s2,2023_19,BOT,Alfa Romeo,2,HARD,HARDEST,True,32.0,34.0,3.0,True,False,True,True
2023_19_BOT_s3,2023_19,BOT,Alfa Romeo,3,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_19_GAS_s1,2023_19,GAS,Alpine,1,MEDIUM,MIDDLE,True,1.0,28.0,28.0,True,False,True,True
2023_19_GAS_s2,2023_19,GAS,Alpine,2,HARD,HARDEST,True,29.0,34.0,6.0,True,False,True,True
2023_19_GAS_s3,2023_19,GAS,Alpine,3,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_19_HAM_s1,2023_19,HAM,Mercedes,1,MEDIUM,MIDDLE,True,1.0,24.0,24.0,True,False,True,True
2023_19_HAM_s2,2023_19,HAM,Mercedes,2,HARD,HARDEST,True,25.0,34.0,10.0,True,False,True,True
2023_19_HAM_s3,2023_19,HAM,Mercedes,3,MEDIUM,MIDDLE,False,35.0,71.0,37.0,False,True,False,True
2023_19_HUL_s1,2023_19,HUL,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,23.0,23.0,True,False,True,True
2023_19_HUL_s2,2023_19,HUL,Haas F1 Team,2,HARD,HARDEST,True,24.0,34.0,11.0,True,False,True,True
2023_19_HUL_s3,2023_19,HUL,Haas F1 Team,3,MEDIUM,MIDDLE,True,35.0,71.0,37.0,False,True,False,True
2023_19_LEC_s1,2023_19,LEC,Ferrari,1,MEDIUM,MIDDLE,True,1.0,31.0,31.0,True,False,True,True
2023_19_LEC_s2,2023_19,LEC,Ferrari,2,HARD,HARDEST,True,32.0,34.0,3.0,True,False,True,True
2023_19_LEC_s3,2023_19,LEC,Ferrari,3,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_19_MAG_s1,2023_19,MAG,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,23.0,23.0,True,False,True,True
2023_19_MAG_s2,2023_19,MAG,Haas F1 Team,2,HARD,HARDEST,True,24.0,32.0,9.0,False,False,False,True
2023_19_NOR_s1,2023_19,NOR,McLaren,1,SOFT,SOFTEST,True,1.0,11.0,11.0,True,False,True,True
2023_19_NOR_s2,2023_19,NOR,McLaren,2,HARD,HARDEST,True,12.0,33.0,22.0,True,False,True,True
2023_19_NOR_s3,2023_19,NOR,McLaren,3,MEDIUM,MIDDLE,True,34.0,34.0,1.0,True,False,True,True
2023_19_NOR_s4,2023_19,NOR,McLaren,4,MEDIUM,MIDDLE,False,35.0,71.0,37.0,False,True,False,True
2023_19_OCO_s1,2023_19,OCO,Alpine,1,HARD,HARDEST,True,1.0,34.0,34.0,True,False,True,True
2023_19_OCO_s2,2023_19,OCO,Alpine,2,MEDIUM,MIDDLE,True,35.0,71.0,37.0,False,True,False,True
2023_19_PER_s1,2023_19,PER,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2023_19_PIA_s1,2023_19,PIA,McLaren,1,MEDIUM,MIDDLE,True,1.0,25.0,25.0,True,False,True,True
2023_19_PIA_s2,2023_19,PIA,McLaren,2,HARD,HARDEST,True,26.0,34.0,9.0,True,False,True,True
2023_19_PIA_s3,2023_19,PIA,McLaren,3,MEDIUM,MIDDLE,False,35.0,71.0,37.0,False,True,False,True
2023_19_RIC_s1,2023_19,RIC,AlphaTauri,1,MEDIUM,MIDDLE,True,1.0,27.0,27.0,True,False,True,True
2023_19_RIC_s2,2023_19,RIC,AlphaTauri,2,HARD,HARDEST,True,28.0,34.0,7.0,True,False,True,True
2023_19_RIC_s3,2023_19,RIC,AlphaTauri,3,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_19_RUS_s1,2023_19,RUS,Mercedes,1,MEDIUM,MIDDLE,True,1.0,26.0,26.0,True,False,True,True
2023_19_RUS_s2,2023_19,RUS,Mercedes,2,HARD,HARDEST,True,27.0,34.0,8.0,True,False,True,True
2023_19_RUS_s3,2023_19,RUS,Mercedes,3,MEDIUM,MIDDLE,False,35.0,71.0,37.0,False,True,False,True
2023_19_SAI_s1,2023_19,SAI,Ferrari,1,MEDIUM,MIDDLE,True,1.0,30.0,30.0,True,False,True,True
2023_19_SAI_s2,2023_19,SAI,Ferrari,2,HARD,HARDEST,True,31.0,34.0,4.0,True,False,True,True
2023_19_SAI_s3,2023_19,SAI,Ferrari,3,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_19_SAR_s1,2023_19,SAR,Williams,1,MEDIUM,MIDDLE,True,1.0,22.0,22.0,True,False,True,True
2023_19_SAR_s2,2023_19,SAR,Williams,2,HARD,HARDEST,True,23.0,34.0,12.0,True,False,True,True
2023_19_SAR_s3,2023_19,SAR,Williams,3,MEDIUM,MIDDLE,True,35.0,71.0,37.0,True,True,False,True
2023_19_STR_s1,2023_19,STR,Aston Martin,1,MEDIUM,MIDDLE,False,1.0,30.0,30.0,True,False,True,True
2023_19_STR_s2,2023_19,STR,Aston Martin,2,HARD,HARDEST,False,31.0,34.0,4.0,True,False,True,True
2023_19_STR_s3,2023_19,STR,Aston Martin,3,HARD,HARDEST,False,35.0,66.0,32.0,True,False,True,True
2023_19_TSU_s1,2023_19,TSU,AlphaTauri,1,MEDIUM,MIDDLE,True,1.0,9.0,9.0,True,False,True,True
2023_19_TSU_s2,2023_19,TSU,AlphaTauri,2,HARD,HARDEST,True,10.0,34.0,25.0,True,False,True,True
2023_19_TSU_s3,2023_19,TSU,AlphaTauri,3,HARD,HARDEST,True,35.0,71.0,37.0,False,True,False,True
2023_19_VER_s1,2023_19,VER,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,19.0,19.0,True,False,True,True
2023_19_VER_s2,2023_19,VER,Red Bull Racing,2,HARD,HARDEST,True,20.0,33.0,14.0,True,False,True,True
2023_19_VER_s3,2023_19,VER,Red Bull Racing,3,HARD,HARDEST,True,34.0,34.0,1.0,True,False,True,True
2023_19_VER_s4,2023_19,VER,Red Bull Racing,4,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_19_ZHO_s1,2023_19,ZHO,Alfa Romeo,1,MEDIUM,MIDDLE,True,1.0,21.0,21.0,True,False,True,True
2023_19_ZHO_s2,2023_19,ZHO,Alfa Romeo,2,HARD,HARDEST,True,22.0,34.0,13.0,True,False,True,True
2023_19_ZHO_s3,2023_19,ZHO,Alfa Romeo,3,HARD,HARDEST,False,35.0,71.0,37.0,False,True,False,True
2023_20_ALB_s1,2023_20,ALB,Williams,1,SOFT,SOFTEST,False,1.0,1.0,1.0,False,False,False,True
2023_20_ALO_s1,2023_20,ALO,Aston Martin,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_ALO_s2,2023_20,ALO,Aston Martin,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_ALO_s3,2023_20,ALO,Aston Martin,3,SOFT,SOFTEST,False,3.0,25.0,23.0,True,False,True,False
2023_20_ALO_s4,2023_20,ALO,Aston Martin,4,MEDIUM,MIDDLE,True,26.0,47.0,22.0,True,False,True,False
2023_20_ALO_s5,2023_20,ALO,Aston Martin,5,SOFT,SOFTEST,True,48.0,71.0,24.0,False,True,False,False
2023_20_BOT_s1,2023_20,BOT,Alfa Romeo,1,SOFT,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2023_20_BOT_s2,2023_20,BOT,Alfa Romeo,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_BOT_s3,2023_20,BOT,Alfa Romeo,3,SOFT,SOFTEST,True,3.0,18.0,16.0,True,False,True,False
2023_20_BOT_s4,2023_20,BOT,Alfa Romeo,4,MEDIUM,MIDDLE,True,19.0,39.0,21.0,True,False,True,False
2023_20_GAS_s1,2023_20,GAS,Alpine,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_GAS_s2,2023_20,GAS,Alpine,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_GAS_s3,2023_20,GAS,Alpine,3,SOFT,SOFTEST,False,3.0,26.0,24.0,True,False,True,False
2023_20_GAS_s4,2023_20,GAS,Alpine,4,MEDIUM,MIDDLE,True,27.0,46.0,20.0,True,False,True,False
2023_20_GAS_s5,2023_20,GAS,Alpine,5,SOFT,SOFTEST,True,47.0,71.0,25.0,False,True,False,False
2023_20_HAM_s1,2023_20,HAM,Mercedes,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_HAM_s2,2023_20,HAM,Mercedes,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_HAM_s3,2023_20,HAM,Mercedes,3,SOFT,SOFTEST,False,3.0,18.0,16.0,True,False,True,False
2023_20_HAM_s4,2023_20,HAM,Mercedes,4,MEDIUM,MIDDLE,True,19.0,46.0,28.0,True,False,True,False
2023_20_HAM_s5,2023_20,HAM,Mercedes,5,SOFT,SOFTEST,False,47.0,71.0,25.0,False,True,False,False
2023_20_HUL_s1,2023_20,HUL,Haas F1 Team,1,SOFT,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2023_20_HUL_s2,2023_20,HUL,Haas F1 Team,2,MEDIUM,MIDDLE,True,2.0,2.0,1.0,True,False,True,True
2023_20_HUL_s3,2023_20,HUL,Haas F1 Team,3,SOFT,SOFTEST,False,3.0,21.0,19.0,True,False,True,False
2023_20_HUL_s4,2023_20,HUL,Haas F1 Team,4,SOFT,SOFTEST,False,22.0,46.0,25.0,True,False,True,False
2023_20_HUL_s5,2023_20,HUL,Haas F1 Team,5,SOFT,SOFTEST,False,47.0,70.0,24.0,False,True,False,False
2023_20_LEC_s1,2023_20,LEC,Ferrari,1,SOFT,SOFTEST,True,1.0,1.0,1.0,False,False,False,True
2023_20_MAG_s1,2023_20,MAG,Haas F1 Team,1,SOFT,SOFTEST,True,1.0,1.0,1.0,False,False,False,True
2023_20_NOR_s1,2023_20,NOR,McLaren,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_NOR_s2,2023_20,NOR,McLaren,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_NOR_s3,2023_20,NOR,McLaren,3,SOFT,SOFTEST,True,3.0,27.0,25.0,True,False,True,False
2023_20_NOR_s4,2023_20,NOR,McLaren,4,MEDIUM,MIDDLE,True,28.0,59.0,32.0,True,False,True,False
2023_20_NOR_s5,2023_20,NOR,McLaren,5,SOFT,SOFTEST,False,60.0,71.0,12.0,False,True,False,False
2023_20_OCO_s1,2023_20,OCO,Alpine,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_OCO_s2,2023_20,OCO,Alpine,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_OCO_s3,2023_20,OCO,Alpine,3,SOFT,SOFTEST,False,3.0,14.0,12.0,True,False,True,False
2023_20_OCO_s4,2023_20,OCO,Alpine,4,MEDIUM,MIDDLE,True,15.0,31.0,17.0,True,False,True,False
2023_20_OCO_s5,2023_20,OCO,Alpine,5,SOFT,SOFTEST,False,32.0,51.0,20.0,True,False,True,False
2023_20_OCO_s6,2023_20,OCO,Alpine,6,SOFT,SOFTEST,True,52.0,70.0,19.0,False,True,False,False
2023_20_PER_s1,2023_20,PER,Red Bull Racing,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_PER_s2,2023_20,PER,Red Bull Racing,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_PER_s3,2023_20,PER,Red Bull Racing,3,SOFT,SOFTEST,False,3.0,20.0,18.0,True,False,True,False
2023_20_PER_s4,2023_20,PER,Red Bull Racing,4,MEDIUM,MIDDLE,True,21.0,46.0,26.0,True,False,True,False
2023_20_PER_s5,2023_20,PER,Red Bull Racing,5,SOFT,SOFTEST,False,47.0,71.0,25.0,False,True,False,False
2023_20_PIA_s1,2023_20,PIA,McLaren,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_PIA_s2,2023_20,PIA,McLaren,2,MEDIUM,MIDDLE,True,2.0,2.0,1.0,True,False,True,False
2023_20_PIA_s3,2023_20,PIA,McLaren,3,MEDIUM,MIDDLE,False,3.0,24.0,22.0,True,False,True,False
2023_20_PIA_s4,2023_20,PIA,McLaren,4,SOFT,SOFTEST,False,25.0,52.0,28.0,True,False,True,False
2023_20_PIA_s5,2023_20,PIA,McLaren,5,SOFT,SOFTEST,False,53.0,69.0,17.0,False,False,False,False
2023_20_RIC_s1,2023_20,RIC,AlphaTauri,1,SOFT,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2023_20_RIC_s2,2023_20,RIC,AlphaTauri,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,False
2023_20_RIC_s3,2023_20,RIC,AlphaTauri,3,SOFT,SOFTEST,False,3.0,26.0,24.0,True,False,True,False
2023_20_RIC_s4,2023_20,RIC,AlphaTauri,4,MEDIUM,MIDDLE,True,27.0,55.0,29.0,True,False,True,False
2023_20_RIC_s5,2023_20,RIC,AlphaTauri,5,SOFT,SOFTEST,True,56.0,70.0,15.0,False,True,False,False
2023_20_RUS_s1,2023_20,RUS,Mercedes,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_RUS_s2,2023_20,RUS,Mercedes,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_RUS_s3,2023_20,RUS,Mercedes,3,SOFT,SOFTEST,False,3.0,19.0,17.0,True,False,True,False
2023_20_RUS_s4,2023_20,RUS,Mercedes,4,MEDIUM,MIDDLE,True,20.0,45.0,26.0,True,False,True,False
2023_20_RUS_s5,2023_20,RUS,Mercedes,5,SOFT,SOFTEST,False,46.0,57.0,12.0,True,False,True,False
2023_20_SAI_s1,2023_20,SAI,Ferrari,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_SAI_s2,2023_20,SAI,Ferrari,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_SAI_s3,2023_20,SAI,Ferrari,3,SOFT,SOFTEST,False,3.0,26.0,24.0,True,False,True,False
2023_20_SAI_s4,2023_20,SAI,Ferrari,4,MEDIUM,MIDDLE,True,27.0,51.0,25.0,True,False,True,False
2023_20_SAI_s5,2023_20,SAI,Ferrari,5,SOFT,SOFTEST,False,52.0,71.0,20.0,False,True,False,False
2023_20_SAR_s1,2023_20,SAR,Williams,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2023_20_SAR_s2,2023_20,SAR,Williams,2,MEDIUM,MIDDLE,False,2.0,2.0,1.0,True,False,True,True
2023_20_SAR_s3,2023_20,SAR,Williams,3,SOFT,SOFTEST,True,3.0,17.0,15.0,True,False,True,False
2023_20_SAR_s4,2023_20,SAR,Williams,4,SOFT,SOFTEST,True,18.0,44.0,27.0,True,False,True,False
2023_20_SAR_s5,2023_20,SAR,Williams,5,SOFT,SOFTEST,True,45.0,70.0,26.0,False,True,False,False
2023_20_STR_s1,2023_20,STR,Aston Martin,1,SOFT,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2023_20_STR_s2,2023_20,STR,Aston Martin,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_STR_s3,2023_20,STR,Aston Martin,3,SOFT,SOFTEST,False,3.0,22.0,20.0,True,False,True,False
2023_20_STR_s4,2023_20,STR,Aston Martin,4,MEDIUM,MIDDLE,True,23.0,52.0,30.0,True,False,True,False
2023_20_STR_s5,2023_20,STR,Aston Martin,5,SOFT,SOFTEST,False,53.0,71.0,19.0,False,True,False,False
2023_20_TSU_s1,2023_20,TSU,AlphaTauri,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_TSU_s2,2023_20,TSU,AlphaTauri,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_TSU_s3,2023_20,TSU,AlphaTauri,3,SOFT,SOFTEST,True,3.0,26.0,24.0,True,False,True,False
2023_20_TSU_s4,2023_20,TSU,AlphaTauri,4,MEDIUM,MIDDLE,True,27.0,55.0,29.0,True,False,True,False
2023_20_TSU_s5,2023_20,TSU,AlphaTauri,5,SOFT,SOFTEST,False,56.0,71.0,16.0,False,True,False,False
2023_20_VER_s1,2023_20,VER,Red Bull Racing,1,SOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2023_20_VER_s2,2023_20,VER,Red Bull Racing,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_VER_s3,2023_20,VER,Red Bull Racing,3,SOFT,SOFTEST,False,3.0,27.0,25.0,True,False,True,False
2023_20_VER_s4,2023_20,VER,Red Bull Racing,4,MEDIUM,MIDDLE,True,28.0,56.0,29.0,True,False,True,False
2023_20_VER_s5,2023_20,VER,Red Bull Racing,5,SOFT,SOFTEST,True,57.0,71.0,15.0,False,True,False,False
2023_20_ZHO_s1,2023_20,ZHO,Alfa Romeo,1,SOFT,SOFTEST,True,1.0,1.0,1.0,True,False,True,True
2023_20_ZHO_s2,2023_20,ZHO,Alfa Romeo,2,SOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2023_20_ZHO_s3,2023_20,ZHO,Alfa Romeo,3,SOFT,SOFTEST,True,3.0,15.0,13.0,True,False,True,False
2023_20_ZHO_s4,2023_20,ZHO,Alfa Romeo,4,MEDIUM,MIDDLE,True,16.0,22.0,7.0,True,False,True,False
2023_21_ALB_s1,2023_21,ALB,Williams,1,MEDIUM,MIDDLE,True,1.0,16.0,16.0,True,False,True,True
2023_21_ALB_s2,2023_21,ALB,Williams,2,HARD,HARDEST,True,17.0,50.0,34.0,False,True,False,True
2023_21_ALO_s1,2023_21,ALO,Aston Martin,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2023_21_ALO_s2,2023_21,ALO,Aston Martin,2,HARD,HARDEST,False,2.0,26.0,25.0,True,False,True,True
2023_21_ALO_s3,2023_21,ALO,Aston Martin,3,HARD,HARDEST,False,27.0,50.0,24.0,False,True,False,True
2023_21_BOT_s1,2023_21,BOT,Alfa Romeo,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2023_21_BOT_s2,2023_21,BOT,Alfa Romeo,2,HARD,HARDEST,True,2.0,24.0,23.0,True,False,True,True
2023_21_BOT_s3,2023_21,BOT,Alfa Romeo,3,MEDIUM,MIDDLE,True,25.0,50.0,26.0,False,True,False,True
2023_21_GAS_s1,2023_21,GAS,Alpine,1,MEDIUM,MIDDLE,True,1.0,17.0,17.0,True,False,True,True
2023_21_GAS_s2,2023_21,GAS,Alpine,2,HARD,HARDEST,True,18.0,50.0,33.0,False,True,False,True
2023_21_HAM_s1,2023_21,HAM,Mercedes,1,HARD,HARDEST,False,1.0,17.0,17.0,True,False,True,True
2023_21_HAM_s2,2023_21,HAM,Mercedes,2,MEDIUM,MIDDLE,False,18.0,26.0,9.0,True,False,True,True
2023_21_HAM_s3,2023_21,HAM,Mercedes,3,HARD,HARDEST,True,27.0,50.0,24.0,False,True,False,True
2023_21_HUL_s1,2023_21,HUL,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,12.0,12.0,True,False,True,True
2023_21_HUL_s2,2023_21,HUL,Haas F1 Team,2,HARD,HARDEST,True,13.0,26.0,14.0,True,False,True,True
2023_21_HUL_s3,2023_21,HUL,Haas F1 Team,3,HARD,HARDEST,True,27.0,46.0,20.0,False,False,False,True
2023_21_LEC_s1,2023_21,LEC,Ferrari,1,MEDIUM,MIDDLE,True,1.0,21.0,21.0,True,False,True,True
2023_21_LEC_s2,2023_21,LEC,Ferrari,2,HARD,HARDEST,True,22.0,50.0,29.0,False,True,False,True
2023_21_MAG_s1,2023_21,MAG,Haas F1 Team,1,MEDIUM,MIDDLE,True,1.0,14.0,14.0,True,False,True,True
2023_21_MAG_s2,2023_21,MAG,Haas F1 Team,2,HARD,HARDEST,True,15.0,26.0,12.0,True,False,True,True
2023_21_MAG_s3,2023_21,MAG,Haas F1 Team,3,HARD,HARDEST,True,27.0,50.0,24.0,False,True,False,True
2023_21_NOR_s1,2023_21,NOR,McLaren,1,MEDIUM,MIDDLE,False,1.0,3.0,3.0,False,False,False,True
2023_21_OCO_s1,2023_21,OCO,Alpine,1,MEDIUM,MIDDLE,True,1.0,20.0,20.0,True,False,True,True
2023_21_OCO_s2,2023_21,OCO,Alpine,2,HARD,HARDEST,True,21.0,50.0,30.0,False,True,False,True
2023_21_PER_s1,2023_21,PER,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2023_21_PER_s2,2023_21,PER,Red Bull Racing,2,HARD,HARDEST,True,2.0,26.0,25.0,True,False,True,True
2023_21_PER_s3,2023_21,PER,Red Bull Racing,3,HARD,HARDEST,True,27.0,50.0,24.0,False,True,False,True
2023_21_PIA_s1,2023_21,PIA,McLaren,1,HARD,HARDEST,False,1.0,16.0,16.0,True,False,True,True
2023_21_PIA_s2,2023_21,PIA,McLaren,2,HARD,HARDEST,False,17.0,43.0,27.0,True,False,True,True
2023_21_PIA_s3,2023_21,PIA,McLaren,3,MEDIUM,MIDDLE,False,44.0,50.0,7.0,False,True,False,True
2023_21_RIC_s1,2023_21,RIC,AlphaTauri,1,MEDIUM,MIDDLE,True,1.0,17.0,17.0,True,False,True,True
2023_21_RIC_s2,2023_21,RIC,AlphaTauri,2,HARD,HARDEST,False,18.0,50.0,33.0,False,True,False,True
2023_21_RUS_s1,2023_21,RUS,Mercedes,1,MEDIUM,MIDDLE,True,1.0,15.0,15.0,True,False,True,True
2023_21_RUS_s2,2023_21,RUS,Mercedes,2,HARD,HARDEST,True,16.0,26.0,11.0,True,False,True,True
2023_21_RUS_s3,2023_21,RUS,Mercedes,3,HARD,HARDEST,True,27.0,50.0,24.0,False,True,False,True
2023_21_SAI_s1,2023_21,SAI,Ferrari,1,MEDIUM,MIDDLE,True,1.0,3.0,3.0,True,False,True,True
2023_21_SAI_s2,2023_21,SAI,Ferrari,2,HARD,HARDEST,True,4.0,26.0,23.0,True,False,True,True
2023_21_SAI_s3,2023_21,SAI,Ferrari,3,HARD,HARDEST,True,27.0,50.0,24.0,False,True,False,True
2023_21_SAR_s1,2023_21,SAR,Williams,1,MEDIUM,MIDDLE,True,1.0,15.0,15.0,True,False,True,True
2023_21_SAR_s2,2023_21,SAR,Williams,2,HARD,HARDEST,True,16.0,50.0,35.0,False,True,False,True
2023_21_STR_s1,2023_21,STR,Aston Martin,1,SOFT,SOFTEST,False,1.0,3.0,3.0,True,False,True,True
2023_21_STR_s2,2023_21,STR,Aston Martin,2,HARD,HARDEST,False,4.0,26.0,23.0,True,False,True,True
2023_21_STR_s3,2023_21,STR,Aston Martin,3,HARD,HARDEST,False,27.0,50.0,24.0,False,True,False,True
2023_21_TSU_s1,2023_21,TSU,AlphaTauri,1,SOFT,SOFTEST,True,1.0,10.0,10.0,True,False,True,True
2023_21_TSU_s2,2023_21,TSU,AlphaTauri,2,MEDIUM,MIDDLE,True,11.0,21.0,11.0,True,False,True,True
2023_21_TSU_s3,2023_21,TSU,AlphaTauri,3,HARD,HARDEST,True,22.0,47.0,26.0,False,False,False,True
2023_21_VER_s1,2023_21,VER,Red Bull Racing,1,MEDIUM,MIDDLE,True,1.0,16.0,16.0,True,False,True,True
2023_21_VER_s2,2023_21,VER,Red Bull Racing,2,HARD,HARDEST,True,17.0,26.0,10.0,True,False,True,True
2023_21_VER_s3,2023_21,VER,Red Bull Racing,3,HARD,HARDEST,True,27.0,50.0,24.0,False,True,False,True
2023_21_ZHO_s1,2023_21,ZHO,Alfa Romeo,1,HARD,HARDEST,True,1.0,26.0,26.0,True,False,True,True
2023_21_ZHO_s2,2023_21,ZHO,Alfa Romeo,2,MEDIUM,MIDDLE,True,27.0,50.0,24.0,False,True,False,True
2023_22_ALB_s1,2023_22,ALB,Williams,1,MEDIUM,MIDDLE,False,1.0,16.0,16.0,True,False,True,False
2023_22_ALB_s2,2023_22,ALB,Williams,2,HARD,HARDEST,True,17.0,43.0,27.0,True,False,True,False
2023_22_ALB_s3,2023_22,ALB,Williams,3,HARD,HARDEST,True,44.0,58.0,15.0,False,True,False,False
2023_22_ALO_s1,2023_22,ALO,Aston Martin,1,MEDIUM,MIDDLE,True,1.0,12.0,12.0,True,False,True,False
2023_22_ALO_s2,2023_22,ALO,Aston Martin,2,HARD,HARDEST,False,13.0,36.0,24.0,True,False,True,False
2023_22_ALO_s3,2023_22,ALO,Aston Martin,3,HARD,HARDEST,False,37.0,58.0,22.0,False,True,False,False
2023_22_BOT_s1,2023_22,BOT,Alfa Romeo,1,HARD,HARDEST,True,1.0,29.0,29.0,True,False,True,False
2023_22_BOT_s2,2023_22,BOT,Alfa Romeo,2,MEDIUM,MIDDLE,True,30.0,57.0,28.0,False,True,False,False
2023_22_GAS_s1,2023_22,GAS,Alpine,1,MEDIUM,MIDDLE,True,1.0,17.0,17.0,True,False,True,False
2023_22_GAS_s2,2023_22,GAS,Alpine,2,HARD,HARDEST,True,18.0,32.0,15.0,True,False,True,False
2023_22_GAS_s3,2023_22,GAS,Alpine,3,HARD,HARDEST,True,33.0,58.0,26.0,False,True,False,False
2023_22_HAM_s1,2023_22,HAM,Mercedes,1,MEDIUM,MIDDLE,True,1.0,15.0,15.0,True,False,True,False
