race_id,driver_code,team,grid_position,finish_position,classified,status,points,positions_gained
2019_14,SAI,McLaren,7.0,20.0,False,Wheel,0.0,
2019_15,VET,Ferrari,3.0,1.0,True,Finished,25.0,2.0
2019_15,LEC,Ferrari,1.0,2.0,True,Finished,18.0,-1.0
2019_15,VER,Red Bull Racing,4.0,3.0,True,Finished,15.0,1.0
2019_15,HAM,Mercedes,2.0,4.0,True,Finished,12.0,-2.0
2019_15,BOT,Mercedes,5.0,5.0,True,Finished,10.0,0.0
2019_15,ALB,Red Bull Racing,6.0,6.0,True,Finished,8.0,0.0
2019_15,NOR,McLaren,9.0,7.0,True,Finished,6.0,2.0
2019_15,GAS,Toro Rosso,11.0,8.0,True,Finished,4.0,3.0
2019_15,HUL,Renault,8.0,9.0,True,Finished,2.0,-1.0
2019_15,GIO,Alfa Romeo Racing,10.0,10.0,True,Finished,1.0,0.0
2019_15,GRO,Haas F1 Team,17.0,11.0,True,Finished,0.0,6.0
2019_15,SAI,McLaren,7.0,12.0,True,Finished,0.0,-5.0
2019_15,STR,Racing Point,16.0,13.0,True,Finished,0.0,3.0
2019_15,RIC,Renault,20.0,14.0,True,Finished,0.0,6.0
2019_15,KVY,Toro Rosso,14.0,15.0,True,Finished,0.0,-1.0
2019_15,KUB,Williams,19.0,16.0,True,Finished,0.0,3.0
2019_15,MAG,Haas F1 Team,13.0,17.0,True,Finished,0.0,-4.0
2019_15,RAI,Alfa Romeo Racing,12.0,18.0,False,Collision,0.0,
2019_15,PER,Racing Point,15.0,19.0,False,Engine,0.0,
2019_15,RUS,Williams,18.0,20.0,False,Collision,0.0,
2019_16,HAM,Mercedes,2.0,1.0,True,Finished,26.0,1.0
2019_16,BOT,Mercedes,4.0,2.0,True,Finished,18.0,2.0
2019_16,LEC,Ferrari,1.0,3.0,True,Finished,15.0,-2.0
2019_16,VER,Red Bull Racing,9.0,4.0,True,Finished,12.0,5.0
2019_16,ALB,Red Bull Racing,,5.0,True,Finished,10.0,
2019_16,SAI,McLaren,5.0,6.0,True,Finished,8.0,-1.0
2019_16,PER,Racing Point,11.0,7.0,True,Finished,6.0,4.0
2019_16,NOR,McLaren,7.0,8.0,True,Finished,4.0,-1.0
2019_16,MAG,Haas F1 Team,13.0,9.0,True,Finished,2.0,4.0
2019_16,HUL,Renault,6.0,10.0,True,Finished,1.0,-4.0
2019_16,STR,Racing Point,14.0,11.0,True,Finished,0.0,3.0
2019_16,KVY,Toro Rosso,19.0,12.0,True,Finished,0.0,7.0
2019_16,RAI,Alfa Romeo Racing,15.0,13.0,True,Finished,0.0,2.0
2019_16,GAS,Toro Rosso,16.0,14.0,True,Finished,0.0,2.0
2019_16,GIO,Alfa Romeo Racing,12.0,15.0,True,Finished,0.0,-3.0
2019_16,KUB,Williams,18.0,16.0,False,Brakes,0.0,
2019_16,RUS,Williams,17.0,17.0,False,Brakes,0.0,
2019_16,VET,Ferrari,3.0,18.0,False,Power loss,0.0,
2019_16,RIC,Renault,10.0,19.0,False,Collision,0.0,
2019_16,GRO,Haas F1 Team,8.0,20.0,False,Collision,0.0,
2019_17,BOT,Mercedes,3.0,1.0,True,Finished,25.0,2.0
2019_17,VET,Ferrari,1.0,2.0,True,Finished,18.0,-1.0
2019_17,HAM,Mercedes,4.0,3.0,True,Finished,16.0,1.0
2019_17,ALB,Red Bull Racing,6.0,4.0,True,Finished,12.0,2.0
2019_17,SAI,McLaren,7.0,5.0,True,Finished,10.0,2.0
2019_17,LEC,Ferrari,2.0,6.0,True,+1 Lap,8.0,-4.0
2019_17,GAS,Toro Rosso,9.0,7.0,True,+1 Lap,6.0,2.0
2019_17,PER,Racing Point,17.0,8.0,True,+1 Lap,4.0,9.0
2019_17,STR,Racing Point,12.0,9.0,True,+1 Lap,2.0,3.0
2019_17,KVY,Toro Rosso,14.0,10.0,True,+1 Lap,1.0,4.0
2019_17,NOR,McLaren,8.0,11.0,True,+1 Lap,0.0,-3.0
2019_17,RAI,Alfa Romeo Racing,13.0,12.0,True,+1 Lap,0.0,1.0
2019_17,GRO,Haas F1 Team,10.0,13.0,True,+1 Lap,0.0,-3.0
2019_17,GIO,Alfa Romeo Racing,11.0,14.0,True,+1 Lap,0.0,-3.0
2019_17,MAG,Haas F1 Team,19.0,15.0,True,+1 Lap,0.0,4.0
2019_17,RUS,Williams,18.0,16.0,True,+2 Laps,0.0,2.0
2019_17,KUB,Williams,,17.0,True,+2 Laps,0.0,
2019_17,VER,Red Bull Racing,5.0,18.0,False,Brakes,0.0,
2019_17,RIC,Renault,16.0,19.0,False,Disqualified,0.0,
2019_17,HUL,Renault,15.0,20.0,False,Disqualified,0.0,
2019_18,HAM,Mercedes,3.0,1.0,True,Finished,25.0,2.0
2019_18,VET,Ferrari,2.0,2.0,True,Finished,18.0,0.0
2019_18,BOT,Mercedes,6.0,3.0,True,Finished,15.0,3.0
2019_18,LEC,Ferrari,1.0,4.0,True,Finished,13.0,-3.0
2019_18,ALB,Red Bull Racing,5.0,5.0,True,Finished,10.0,0.0
2019_18,VER,Red Bull Racing,4.0,6.0,True,Finished,8.0,-2.0
2019_18,PER,Racing Point,11.0,7.0,True,Finished,6.0,4.0
2019_18,RIC,Renault,13.0,8.0,True,Finished,4.0,5.0
2019_18,GAS,Toro Rosso,10.0,9.0,True,+1 Lap,2.0,1.0
2019_18,HUL,Renault,12.0,10.0,True,+1 Lap,1.0,2.0
2019_18,KVY,Toro Rosso,9.0,11.0,True,+1 Lap,0.0,-2.0
2019_18,STR,Racing Point,16.0,12.0,True,+1 Lap,0.0,4.0
2019_18,SAI,McLaren,7.0,13.0,True,+1 Lap,0.0,-6.0
2019_18,GIO,Alfa Romeo Racing,15.0,14.0,True,+1 Lap,0.0,1.0
2019_18,MAG,Haas F1 Team,17.0,15.0,True,+2 Laps,0.0,2.0
2019_18,RUS,Williams,19.0,16.0,True,+2 Laps,0.0,3.0
2019_18,GRO,Haas F1 Team,18.0,17.0,True,+2 Laps,0.0,1.0
2019_18,KUB,Williams,20.0,18.0,True,+2 Laps,0.0,2.0
2019_18,RAI,Alfa Romeo Racing,14.0,19.0,False,Overheating,0.0,
2019_18,NOR,McLaren,8.0,20.0,False,Withdrew,0.0,
2019_19,BOT,Mercedes,1.0,1.0,True,Finished,25.0,0.0
2019_19,HAM,Mercedes,5.0,2.0,True,Finished,18.0,3.0
2019_19,VER,Red Bull Racing,3.0,3.0,True,Finished,15.0,0.0
2019_19,LEC,Ferrari,4.0,4.0,True,Finished,13.0,0.0
2019_19,ALB,Red Bull Racing,6.0,5.0,True,Finished,10.0,1.0
2019_19,RIC,Renault,9.0,6.0,True,Finished,8.0,3.0
2019_19,NOR,McLaren,8.0,7.0,True,Finished,6.0,1.0
2019_19,SAI,McLaren,7.0,8.0,True,+1 Lap,4.0,-1.0
2019_19,HUL,Renault,11.0,9.0,True,+1 Lap,2.0,2.0
2019_19,PER,Racing Point,,10.0,True,+1 Lap,1.0,
2019_19,RAI,Alfa Romeo Racing,17.0,11.0,True,+1 Lap,0.0,6.0
2019_19,KVY,Toro Rosso,13.0,12.0,True,+1 Lap,0.0,1.0
2019_19,STR,Racing Point,14.0,13.0,True,+1 Lap,0.0,1.0
2019_19,GIO,Alfa Romeo Racing,16.0,14.0,True,+1 Lap,0.0,2.0
2019_19,GRO,Haas F1 Team,15.0,15.0,True,+1 Lap,0.0,0.0
2019_19,GAS,Toro Rosso,10.0,16.0,True,Suspension,0.0,-6.0
2019_19,RUS,Williams,18.0,17.0,True,+2 Laps,0.0,1.0
2019_19,MAG,Haas F1 Team,12.0,18.0,True,Brakes,0.0,-6.0
2019_19,KUB,Williams,19.0,19.0,False,Oil leak,0.0,
2019_19,VET,Ferrari,2.0,20.0,False,Suspension,0.0,
2019_20,VER,Red Bull Racing,1.0,1.0,True,Finished,25.0,0.0
2019_20,GAS,Toro Rosso,6.0,2.0,True,Finished,18.0,4.0
2019_20,SAI,McLaren,20.0,3.0,True,Finished,15.0,17.0
2019_20,RAI,Alfa Romeo Racing,8.0,4.0,True,Finished,12.0,4.0
2019_20,GIO,Alfa Romeo Racing,12.0,5.0,True,Finished,10.0,7.0
2019_20,RIC,Renault,11.0,6.0,True,Finished,8.0,5.0
2019_20,HAM,Mercedes,3.0,7.0,True,Finished,6.0,-4.0
2019_20,NOR,McLaren,10.0,8.0,True,Finished,4.0,2.0
2019_20,PER,Racing Point,15.0,9.0,True,Finished,2.0,6.0
2019_20,KVY,Toro Rosso,16.0,10.0,True,Finished,1.0,6.0
2019_20,MAG,Haas F1 Team,9.0,11.0,True,Finished,0.0,-2.0
2019_20,RUS,Williams,18.0,12.0,True,Finished,0.0,6.0
2019_20,GRO,Haas F1 Team,7.0,13.0,True,Finished,0.0,-6.0
2019_20,ALB,Red Bull Racing,5.0,14.0,True,Finished,0.0,-9.0
2019_20,HUL,Renault,13.0,15.0,True,Finished,0.0,-2.0
2019_20,KUB,Williams,19.0,16.0,True,+1 Lap,0.0,3.0
2019_20,VET,Ferrari,2.0,17.0,True,Collision,0.0,-15.0
2019_20,LEC,Ferrari,14.0,18.0,True,Collision,0.0,-4.0
2019_20,STR,Racing Point,17.0,19.0,True,Suspension,0.0,-2.0
2019_20,BOT,Mercedes,4.0,20.0,False,Power Unit,0.0,
2019_21,HAM,Mercedes,1.0,1.0,True,Finished,26.0,0.0
2019_21,VER,Red Bull Racing,2.0,2.0,True,Finished,18.0,0.0
2019_21,LEC,Ferrari,3.0,3.0,True,Finished,15.0,0.0
2019_21,BOT,Mercedes,20.0,4.0,True,Finished,12.0,16.0
2019_21,VET,Ferrari,4.0,5.0,True,Finished,10.0,-1.0
2019_21,ALB,Red Bull Racing,5.0,6.0,True,Finished,8.0,-1.0
2019_21,PER,Racing Point,10.0,7.0,True,+1 Lap,6.0,3.0
2019_21,NOR,McLaren,6.0,8.0,True,+1 Lap,4.0,-2.0
2019_21,KVY,Toro Rosso,13.0,9.0,True,+1 Lap,2.0,4.0
2019_21,SAI,McLaren,8.0,10.0,True,+1 Lap,1.0,-2.0
2019_21,RIC,Renault,7.0,11.0,True,+1 Lap,0.0,-4.0
2019_21,HUL,Renault,9.0,12.0,True,+1 Lap,0.0,-3.0
2019_21,RAI,Alfa Romeo Racing,17.0,13.0,True,+1 Lap,0.0,4.0
2019_21,MAG,Haas F1 Team,14.0,14.0,True,+1 Lap,0.0,0.0
2019_21,GRO,Haas F1 Team,15.0,15.0,True,+1 Lap,0.0,0.0
2019_21,GIO,Alfa Romeo Racing,16.0,16.0,True,+1 Lap,0.0,0.0
2019_21,RUS,Williams,18.0,17.0,True,+1 Lap,0.0,1.0
2019_21,GAS,Toro Rosso,11.0,18.0,True,+2 Laps,0.0,-7.0
2019_21,KUB,Williams,19.0,19.0,True,+2 Laps,0.0,0.0
2019_21,STR,Racing Point,12.0,20.0,False,Brakes,0.0,
2020_01,BOT,Mercedes,1.0,1.0,True,Finished,25.0,0.0
2020_01,LEC,Ferrari,7.0,2.0,True,Finished,18.0,5.0
2020_01,NOR,McLaren,3.0,3.0,True,Finished,16.0,0.0
2020_01,HAM,Mercedes,5.0,4.0,True,Finished,12.0,1.0
2020_01,SAI,McLaren,8.0,5.0,True,Finished,10.0,3.0
2020_01,PER,Racing Point,6.0,6.0,True,Finished,8.0,0.0
2020_01,GAS,AlphaTauri,12.0,7.0,True,Finished,6.0,5.0
2020_01,OCO,Renault,14.0,8.0,True,Finished,4.0,6.0
2020_01,GIO,Alfa Romeo Racing,18.0,9.0,True,Finished,2.0,9.0
2020_01,VET,Ferrari,11.0,10.0,True,Finished,1.0,1.0
2020_01,LAT,Williams,20.0,11.0,True,Finished,0.0,9.0
2020_01,KVY,AlphaTauri,13.0,12.0,True,Suspension,0.0,1.0
2020_01,ALB,Red Bull Racing,4.0,13.0,True,Electronics,0.0,-9.0
2020_01,RAI,Alfa Romeo Racing,19.0,14.0,False,Wheel,0.0,
2020_01,RUS,Williams,17.0,15.0,False,Fuel pressure,0.0,
2020_01,GRO,Haas F1 Team,15.0,16.0,False,Brakes,0.0,
2020_01,MAG,Haas F1 Team,16.0,17.0,False,Brakes,0.0,
2020_01,STR,Racing Point,9.0,18.0,False,Engine,0.0,
2020_01,RIC,Renault,10.0,19.0,False,Overheating,0.0,
2020_01,VER,Red Bull Racing,2.0,20.0,False,Electronics,0.0,
2020_02,HAM,Mercedes,1.0,1.0,True,Finished,25.0,0.0
